,domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
3689,dajrqlviqbqhmof.info,0,0,0,36,20,5,info,1
3690,qnktptpowkallsq.com,0,0,0,20,19,6,com,1
3691,frtqivienldkklq.net,0,0,0,29,19,6,net,1
3692,sfushecktumosyt.biz,0,0,0,38,19,6,biz,1
3693,hxpvnfhkacnrxtt.ru,0,0,0,13,18,6,ru,1
3694,iaqjendlgobeods.org,0,0,0,64,19,6,org,1
3695,jpaufptgwmauojn.co.uk,0,0,0,58,21,11,uk,1
3696,krbivxphdynhofu.info,0,0,0,36,20,5,info,1
3697,lhtbraymquflxpg.com,0,0,0,20,19,6,com,1
3698,mjuoiiunwhsxogj.net,0,0,0,64,19,6,net,1
3699,nyeajklinfrovxj.biz,0,0,0,38,19,6,biz,1
3700,obfnashjtrfbvbu.ru,0,0,0,31,18,6,ru,1
3701,xvbkjieqydqbvid.org,0,0,0,29,19,6,org,1
3702,ljcminotispneul.co.uk,0,0,0,58,21,11,uk,1
3703,yqlivyjtunladmm.info,0,0,0,36,20,5,info,1
3704,memkuetwedkmcmm.com,0,0,0,38,19,6,com,1
3705,alfuwdtrlmoerwy.net,0,0,0,38,19,6,net,1
3706,nygwvieuucnqaql.biz,0,0,0,50,19,6,biz,1
3707,bgpsjtyuhwjdriy.ru,0,0,0,21,18,6,ru,1
3708,otquiyjxqmipqpd.org,0,0,0,38,19,6,org,1
3709,gdltkwhjywunswq.co.uk,0,0,0,19,21,11,uk,1
3710,hfmhbcteipsrsvq.info,0,0,0,27,20,5,info,1
3711,hxvrwnmmuhpmamr.com,0,0,0,20,19,6,com,1
3712,iawfnsyheanqqca.net,0,0,0,50,19,6,net,1
3713,ispexrwklgsqaft.biz,0,0,0,29,19,6,biz,1
3714,juqrowjfuyqualx.ru,0,0,0,55,18,6,ru,1
3715,jnackicnhqnpacl.org,0,0,0,29,19,6,org,1
3716,kpbpbnoiqjltqyx.co.uk,0,0,0,27,21,11,uk,1
3717,mahuxjoypfguyvq.info,0,0,0,46,20,5,info,1
3718,aniwwrifvopyxsx.com,0,0,0,38,19,6,com,1
3719,orrtpatojxphwfq.net,0,0,0,29,19,6,net,1
3720,cfsvoinuphylflp.biz,0,0,0,29,19,6,biz,1
3721,oplfleeacoexund.ru,0,0,0,89,18,6,ru,1
3722,cdmhkmxgixnctro.org,0,0,0,20,19,6,org,1
3723,qhvedujpvhnklxm.co.uk,0,0,0,27,21,11,uk,1
3724,euwgcddvcqwotlp.info,0,0,0,36,20,5,info,1
3725,uhreyxrdpyuyywr.com,0,0,0,29,19,6,com,1
3726,vjsrpgnevlilpgq.net,0,0,0,20,19,6,net,1
3727,wycdqowsjrelwrj.biz,0,0,0,20,19,6,biz,1
3728,xbdqhwstperxwnq.ru,0,0,0,13,18,6,ru,1
3729,wwvomsheciscgil.org,0,0,0,38,19,6,org,1
3730,xywcdbdfiugowyo.co.uk,0,0,0,46,21,11,uk,1
3731,yognejmtvbcowem.info,0,0,0,46,20,5,info,1
3732,aqhburiucnpbwhx.com,0,0,0,38,19,6,com,1
3733,igowhomwycbq.net,0,0,0,36,16,7,net,1
3734,vvjadtqepbtk.biz,0,0,0,25,16,7,biz,1
3735,jfmhiyyjarhr.ru,0,0,0,27,15,7,ru,1
3736,wuhkeedqqqal.org,0,0,0,50,16,7,org,1
3737,mxtblvprwthw.co.uk,0,0,0,14,18,12,uk,1
3738,anoehbtynsaq.info,0,0,0,60,17,6,info,1
3739,nwrlmgcexjnx.com,0,0,0,15,16,7,com,1
3740,bmmoilgloigr.net,0,0,0,50,16,7,net,1
3741,mkwjyemmbqbd.biz,0,0,0,15,16,7,biz,1
3742,norrfjsorjso.ru,0,0,0,40,15,7,ru,1
3743,njutaoyycghe.org,0,0,0,50,16,7,org,1
3744,onpcgtfbsyyp.co.uk,0,0,0,23,18,12,uk,1
3745,qccndlphyihj.info,0,0,0,23,17,6,info,1
3746,rgwvjqvjpbyu.com,0,0,0,15,16,7,com,1
3747,rbaxevctaxnk.net,0,0,0,36,16,7,net,1
3748,sfugkbivqqfv.biz,0,0,0,25,16,7,biz,1
3749,oasccvdnlbfq.ru,0,0,0,27,15,7,ru,1
3750,cpnfxeqbdgcc.org,0,0,0,15,16,7,org,1
3751,qvqwggpmkdue.co.uk,0,0,0,33,18,12,uk,1
3752,ellacodacirp.info,0,0,0,78,17,6,info,1
3753,srxggdgijslw.com,0,0,0,15,16,7,com,1
3754,ghsjcltvbxii.net,0,0,0,25,16,7,net,1
3755,unvbknshiubk.biz,0,0,0,36,16,7,biz,1
3756,idqegvguaaxv.ru,0,0,0,75,15,7,ru,1
3757,sebotldrnpju.org,0,0,0,36,16,7,org,1
3758,tivwatswfowo.co.uk,0,0,0,60,18,12,uk,1
3759,uayjxvpqmryi.info,0,0,0,45,17,6,info,1
3760,vetreefveqmc.com,0,0,0,50,16,7,com,1
3761,wvgsxsgmlhpb.net,0,0,0,7,16,7,net,1
3762,xabbebvrdgdu.biz,0,0,0,36,16,7,biz,1
3763,yrencdslkjfo.ru,0,0,0,27,15,7,ru,1
3764,avyviliqcisi.org,0,0,0,67,16,7,org,1
3765,fgojmmjjlnrc.co.uk,0,0,0,23,18,12,uk,1
3766,svjmirnqcmkv.info,0,0,0,23,17,6,info,1
3767,gfmtndoptubt.com,0,0,0,25,16,7,com,1
3768,tuhwjiswkttn.net,0,0,0,25,16,7,net,1
3769,hetlxtkdfevy.biz,0,0,0,25,16,7,biz,1
3770,utootyokvdos.ru,0,0,0,75,15,7,ru,1
3771,idrvykpjnlfq.org,0,0,0,15,16,7,org,1
3772,vsmyuptqekxk.co.uk,0,0,0,33,18,12,uk,1
3773,jkwvecjyncro.info,0,0,0,33,17,6,info,1
3774,korekhpbeuja.com,0,0,0,67,16,7,com,1
3775,kjugfsofvjbg.net,0,0,0,25,16,7,net,1
3776,lnpolxuhmcsr.biz,0,0,0,25,16,7,biz,1
3777,licxpjkshsvl.ru,0,0,0,17,15,7,ru,1
3778,mmwgvoquxlnw.org,0,0,0,25,16,7,org,1
3779,mhaiqapypafd.co.uk,0,0,0,60,18,12,uk,1
3780,nluqwfvbgswo.info,0,0,0,33,17,6,info,1
3781,lasohtadxoyu.com,0,0,0,67,16,7,com,1
3782,ypnrdcnqptvg.net,0,0,0,7,16,7,net,1
3783,nvqjlkfpeelr.biz,0,0,0,25,16,7,biz,1
3784,bllmhssdvjid.ru,0,0,0,17,15,7,ru,1
3785,nxxqsbbwrfdr.org,0,0,0,7,16,7,org,1
3786,bnstojokjkad.co.uk,0,0,0,45,18,12,uk,1
3787,ptvlwrgjxupo.info,0,0,0,33,17,6,info,1
3788,djqosatwpama.com,0,0,0,50,16,7,com,1
3789,pebbyjahaddy.net,0,0,0,36,16,7,net,1
3790,qivjfrpmrcqs.biz,0,0,0,15,16,7,biz,1
3791,rayvdaftgspv.ru,0,0,0,27,15,7,ru,1
3792,setejiuyxrdp.org,0,0,0,50,16,7,org,1
3793,rcgdkqbbtthv.co.uk,0,0,0,14,18,12,uk,1
3794,sgblqyqglsup.info,0,0,0,23,17,6,info,1
3795,txexohgnajts.com,0,0,0,36,16,7,com,1
3796,ucygupvsrihm.net,0,0,0,36,16,7,net,1
3797,fdcgtbltslah.biz,0,0,0,15,16,7,biz,1
3798,sqdfcgpbgmob.ru,0,0,0,17,15,7,ru,1
3799,gcaqulxgtbgi.org,0,0,0,36,16,7,org,1
3800,tpbpdqcnhcuc.co.uk,0,0,0,23,18,12,uk,1
3801,juhkxvbckcnm.info,0,0,0,23,17,6,info,1
3802,wiijgbfjxdcg.com,0,0,0,25,16,7,com,1
3803,ktfuygnolrtn.net,0,0,0,25,16,7,net,1
3804,xhgthlrvysih.biz,0,0,0,15,16,7,biz,1
3805,ntkgwqpldhjb.ru,0,0,0,8,15,7,ru,1
3806,ovlsqvvnqnxq.org,0,0,0,15,16,7,org,1
3807,osiqxbcxewpc.co.uk,0,0,0,45,18,12,uk,1
3808,pujdrgiarder.info,0,0,0,60,17,6,info,1
3809,rlpkblftuxwg.com,0,0,0,15,16,7,com,1
3810,snqwuqlvielv.net,0,0,0,36,16,7,net,1
3811,sknucvrgvndh.biz,0,0,0,15,16,7,biz,1
3812,tmohvbxijtrw.ru,0,0,0,27,15,7,ru,1
3813,lwgloickldkf.org,0,0,0,25,16,7,org,1
3814,ykhkwqpxnyqu.co.uk,0,0,0,23,18,12,uk,1
3815,nsegssojkfas.info,0,0,0,45,17,6,info,1
3816,bgffbbcwmbgi.com,0,0,0,15,16,7,com,1
3817,polpsdrsdtxk.net,0,0,0,15,16,7,net,1
3818,dcmoblfgfpea.biz,0,0,0,36,16,7,biz,1
3819,rkjkwnercvnx.ru,0,0,0,17,15,7,ru,1
3820,fxkjfvrfertn.org,0,0,0,15,16,7,org,1
3821,tnolrxgqvylu.co.uk,0,0,0,33,18,12,uk,1
3822,uppxlgvvxaio.info,0,0,0,60,17,6,info,1
3823,vjmgvispubbi.com,0,0,0,36,16,7,com,1
3824,wlnspqiuwcxc.net,0,0,0,25,16,7,net,1
3825,xftpvsvynpya.biz,0,0,0,15,16,7,biz,1
3826,yhucpblepqvt.ru,0,0,0,27,15,7,ru,1
3827,abrkadixmron.org,0,0,0,50,16,7,org,1
3828,bdswtlxdoslh.co.uk,0,0,0,23,18,12,uk,1
3829,cdcsyygmfbxv.info,0,0,0,14,17,6,info,1
3830,pqdrhektscmp.com,0,0,0,15,16,7,com,1
3831,dcadaplsnihn.net,0,0,0,36,16,7,net,1
3832,qpbciupabjvh.biz,0,0,0,36,16,7,biz,1
3833,ebhuktxhsiut.ru,0,0,0,56,15,7,ru,1
3834,roitsycogjjn.org,0,0,0,36,16,7,org,1
3835,fafflkdnbpel.co.uk,0,0,0,33,18,12,uk,1
3836,sngetphuoqsf.info,0,0,0,45,17,6,info,1
3837,ktkscokepwhp.com,0,0,0,25,16,7,com,1
3838,lvlfvtqgddvf.net,0,0,0,7,16,7,net,1
3839,lsiddfpkxeqh.biz,0,0,0,25,16,7,biz,1
3840,mujpwkvmlkfw.ru,0,0,0,17,15,7,ru,1
3841,mrpunjcydeen.org,0,0,0,36,16,7,org,1
3842,ntqhhoibqksd.co.uk,0,0,0,33,18,12,uk,1
3843,nqnfoahfllnf.info,0,0,0,33,17,6,info,1
3844,osorifnhyrcu.com,0,0,0,50,16,7,com,1
3845,iwgxtgwgxulm.net,0,0,0,25,16,7,net,1
3846,vkhwcoktaqrc.biz,0,0,0,25,16,7,biz,1
3847,ksesxwcsekxj.ru,0,0,0,27,15,7,ru,1
3848,xgfrgfpgggey.org,0,0,0,15,16,7,org,1
3849,kulafboblcik.co.uk,0,0,0,60,18,12,uk,1
3850,ximynjconxoa.info,0,0,0,60,17,6,info,1
3851,mqjujrtnrruh.com,0,0,0,25,16,7,com,1
3852,aektrahbtnbw.net,0,0,0,36,16,7,net,1
3853,qnoxwvbmiqmc.biz,0,0,0,25,16,7,biz,1
3854,rppkqeqrkrjv.ru,0,0,0,17,15,7,ru,1
3855,sjmsbmgyogyy.org,0,0,0,15,16,7,org,1
3856,tlnfuuveqhvs.co.uk,0,0,0,45,18,12,uk,1
3857,sltaiqshvxja.info,0,0,0,45,17,6,info,1
3858,tnumcyimxygt.com,0,0,0,25,16,7,com,1
3859,uhrumhxtcnvw.net,0,0,0,25,16,7,net,1
3860,vjshgpnyeosq.biz,0,0,0,25,16,7,biz,1
3861,crganywkjxfk.ru,0,0,0,17,15,7,ru,1
3862,phbfdebgvclu.org,0,0,0,25,16,7,org,1
3863,dmqcnjjwqgll.co.uk,0,0,0,14,18,12,uk,1
3864,qclhdonsdkrv.info,0,0,0,23,17,6,info,1
3865,gjlergafhplq.com,0,0,0,25,16,7,com,1
3866,tygjhlebttrb.net,0,0,0,15,16,7,net,1
3867,hevgrqmroxrr.biz,0,0,0,25,16,7,biz,1
3868,utqlhvqnbcxc.ru,0,0,0,17,15,7,ru,1
3869,gvomfneccomu.org,0,0,0,50,16,7,org,1
3870,hajwfskpoddb.co.uk,0,0,0,33,18,12,uk,1
3871,hqyofxqojwsv.info,0,0,0,33,17,6,info,1
3872,iutyfdwcvljc.com,0,0,0,25,16,7,com,1
3873,kntqjuhwagsb.net,0,0,0,25,16,7,net,1
3874,lrobjankmujh.biz,0,0,0,36,16,7,biz,1
3875,liesjftjhoyc.ru,0,0,0,40,15,7,ru,1
3876,mmydjkawtdpi.org,0,0,0,25,16,7,org,1
3877,qvmkcxvtbvch.co.uk,0,0,0,14,18,12,uk,1
3878,elhprgjswfan.info,0,0,0,33,17,6,info,1
3879,snwnhiisgtbu.com,0,0,0,36,16,7,com,1
3880,gdrswqvrcdyb.net,0,0,0,7,16,7,net,1
3881,unrogfyoynin.biz,0,0,0,50,16,7,biz,1
3882,idmtvnmnuwgt.ru,0,0,0,27,15,7,ru,1
3883,wfcrlplnelhb.org,0,0,0,15,16,7,org,1
3884,kuwwbxymaufh.co.uk,0,0,0,45,18,12,uk,1
3885,uauwtmdwtmbn.info,0,0,0,45,17,6,info,1
3886,vephtusqpgax.com,0,0,0,36,16,7,com,1
3887,wrfaywpvykab.net,0,0,0,25,16,7,net,1
3888,xvakyffpueyl.biz,0,0,0,36,16,7,biz,1
3889,yrabxtgrreht.ru,0,0,0,27,15,7,ru,1
3890,avulxcvlnxge.org,0,0,0,36,16,7,org,1
3891,bjkedesqwcgh.co.uk,0,0,0,33,18,12,uk,1
3892,cnfodmiksvfr.info,0,0,0,33,17,6,info,1
3893,yrgmswtwjaua.com,0,0,0,36,16,7,com,1
3894,mhbricxsvebk.net,0,0,0,25,16,7,net,1
3895,amqosnydwsgj.biz,0,0,0,25,16,7,biz,1
3896,ncltisdyjwmt.ru,0,0,0,17,15,7,ru,1
3897,bploeeuqdqyw.org,0,0,0,50,16,7,org,1
3898,ofgttjympufh.co.uk,0,0,0,33,18,12,uk,1
3899,ckvqeuawqjkg.info,0,0,0,45,17,6,info,1
3900,paqvtaesdnqq.com,0,0,0,36,16,7,com,1
3901,dvoyklbocqck.net,0,0,0,25,16,7,net,1
3902,eajjkqhcofsq.biz,0,0,0,36,16,7,biz,1
3903,eqybkcgupjnt.ru,0,0,0,27,15,7,ru,1
3904,futlkhmicxea.org,0,0,0,50,16,7,org,1
3905,fttbvscivhgh.co.uk,0,0,0,23,18,12,uk,1
3906,gxolvxivivwn.info,0,0,0,45,17,6,info,1
3907,goedvjhojarq.com,0,0,0,50,16,7,com,1
3908,hsynvoncvoiw.net,0,0,0,36,16,7,net,1
3909,nvmwhvsjbvwh.biz,0,0,0,7,16,7,biz,1
3910,blhcwegiwfun.ru,0,0,0,40,15,7,ru,1
3911,pnwammxvmiqm.org,0,0,0,25,16,7,org,1
3912,ddrfculuiros.co.uk,0,0,0,60,18,12,uk,1
3913,ptrysdtdumbe.info,0,0,0,33,17,6,info,1
3914,djmeilhcqvyk.com,0,0,0,25,16,7,com,1
3915,rlccxtypgyuj.net,0,0,0,15,16,7,net,1
3916,fbwhncmocisp.biz,0,0,0,25,16,7,biz,1
3917,raujykamtmvn.ru,0,0,0,40,15,7,ru,1
3918,septyspgpgux.org,0,0,0,25,16,7,org,1
3919,trfmebfyfyps.co.uk,0,0,0,23,18,12,uk,1
3920,uvawejusbsod.info,0,0,0,78,17,6,info,1
3921,txalkrbgndak.com,0,0,0,25,16,7,com,1
3922,ucuvkaqajwyu.net,0,0,0,67,16,7,net,1
3923,vpkopigsyptp.biz,0,0,0,25,16,7,biz,1
3924,wtfypqvmujsa.ru,0,0,0,27,15,7,ru,1
3925,yotjalaudylq.org,0,0,0,50,16,7,org,1
3926,mcukcqeqmvyf.co.uk,0,0,0,33,18,12,uk,1
3927,ajelavmhkhrr.info,0,0,0,45,17,6,info,1
3928,nwfmcbqdtefg.com,0,0,0,15,16,7,com,1
3929,dgynegpdupyv.net,0,0,0,25,16,7,net,1
3930,qtaogltyemmk.biz,0,0,0,36,16,7,biz,1
3931,ebjpeqcpcxfw.ru,0,0,0,27,15,7,ru,1
3932,rokqgvgllusl.org,0,0,0,25,16,7,org,1
3933,hfcjdadnennm.co.uk,0,0,0,33,18,12,uk,1
3934,ihdxqfjbnyps.info,0,0,0,23,17,6,info,1
3935,iamldkpalvtn.com,0,0,0,36,16,7,com,1
3936,jcnaqpvnuhvt.net,0,0,0,25,16,7,net,1
3937,lwhnhusvvebr.biz,0,0,0,25,16,7,biz,1
3938,myicuayjfpdx.ru,0,0,0,40,15,7,ru,1
3939,mrrphffidmhs.org,0,0,0,15,16,7,org,1
3940,ntseuklvmxjy.co.uk,0,0,0,33,18,12,uk,1
3941,nsatokyebpcp.info,0,0,0,45,17,6,info,1
3942,bgbuqsmdhgtv.com,0,0,0,15,16,7,com,1
3943,pkkwtuldgnbd.net,0,0,0,15,16,7,net,1
3944,dxlxvdycmesj.biz,0,0,0,15,16,7,biz,1
3945,rkfxsfomsgpu.ru,0,0,0,27,15,7,ru,1
3946,fxgyunclywhb.org,0,0,0,15,16,7,org,1
3947,tcpbxpblxeoi.co.uk,0,0,0,45,18,12,uk,1
3948,hpqcaxokeugo.info,0,0,0,78,17,6,info,1
3949,vjitryciceid.com,0,0,0,50,16,7,com,1
3950,wljifhrcijgr.net,0,0,0,25,16,7,net,1
3951,xbswwjohhchq.biz,0,0,0,15,16,7,biz,1
3952,ydtlkrebnhff.ru,0,0,0,17,15,7,ru,1
3953,abnxvtrqtuvi.org,0,0,0,36,16,7,org,1
3954,bdomjchkaatw.co.uk,0,0,0,45,18,12,uk,1
3955,csxbbeepysuv.info,0,0,0,45,17,6,info,1
3956,duypomtjfxsk.com,0,0,0,25,16,7,com,1
3957,votvfjundfij.net,0,0,0,36,16,7,net,1
3958,jcuwhoyjmcvx.biz,0,0,0,25,16,7,biz,1
3959,wjexfaatqxts.ru,0,0,0,40,15,7,ru,1
3960,kwfyhfepauhh.org,0,0,0,36,16,7,org,1
3961,xmyxqemiqmfh.co.uk,0,0,0,33,18,12,uk,1
3962,laaysjqeajsv.info,0,0,0,60,17,6,info,1
3963,yhjaquroefqq.com,0,0,0,50,16,7,com,1
3964,mukbsavkncef.net,0,0,0,36,16,7,net,1
3965,efcvixxgetkf.biz,0,0,0,36,16,7,biz,1
3966,fhdkvdetnfml.ru,0,0,0,17,15,7,ru,1
3967,famxiodmrmvo.org,0,0,0,50,16,7,org,1
3968,gcnmvtjabxxu.co.uk,0,0,0,33,18,12,uk,1
3969,gdhxtspbrbhd.info,0,0,0,14,17,6,info,1
3970,hfimhxvobmjj.com,0,0,0,25,16,7,com,1
3971,hxratjuhftsm.net,0,0,0,25,16,7,net,1
3972,iasohobuofus.biz,0,0,0,114,16,7,biz,1
3973,ksagtitabtes.ru,0,0,0,56,15,7,ru,1
3974,xgbhvqhyhkvy.org,0,0,0,7,16,7,org,1
3975,mkkjyyymmgxx.co.uk,0,0,0,14,18,12,uk,1
3976,axlkbhmlswpe.info,0,0,0,33,17,6,info,1
3977,mqfifdluobbq.com,0,0,0,36,16,7,com,1
3978,aegjhlytursw.net,0,0,0,36,16,7,net,1
3979,oiplktqhanuv.biz,0,0,0,50,16,7,biz,1
3980,cvqmmceggemc.ru,0,0,0,27,15,7,ru,1
3981,sjigwwwecikg.org,0,0,0,36,16,7,org,1
3982,tljukfmxiniu.co.uk,0,0,0,60,18,12,uk,1
3983,ubsjcncqnuel.info,0,0,0,45,17,6,info,1
3984,vdtxpvrktaca.com,0,0,0,25,16,7,com,1
3985,uhniiroypphe.net,0,0,0,67,16,7,net,1
3986,vjowvaesvufs.biz,0,0,0,50,16,7,biz,1
3987,wyxlnitlbcbj.ru,0,0,0,17,15,7,ru,1
3988,xbyabqjfhhyx.org,0,0,0,15,16,7,org,1
3989,tcpqxmjxndlug.co.uk,0,0,0,21,19,12,uk,1
3990,hrkttrnfeceoo.info,0,0,0,55,18,6,info,1
3991,ubnwlwvngfflg.com,0,0,0,14,17,6,com,1
3992,iqiahcauwexff.net,0,0,0,78,17,6,net,1
3993,xltebtmsylrsg.biz,0,0,0,14,17,6,biz,1
3994,lbohwyqapkkmo.ru,0,0,0,36,16,7,ru,1
3995,ykrkoeyirnljn.org,0,0,0,33,17,6,org,1
3996,mamnkjdpimedm.co.uk,0,0,0,42,19,12,uk,1
3997,xgxdpcjnprlhr.info,0,0,0,13,18,6,info,1
3998,ykslvhppgkdsr.com,0,0,0,7,17,6,com,1
3999,yfvjdmvditfxr.net,0,0,0,14,17,6,net,1
4000,ajqrjrcfymwji.biz,0,0,0,23,17,6,biz,1
4001,cpcqsjmibarfg.ru,0,0,0,25,16,7,ru,1
4002,dtwyyoskrsjqg.org,0,0,0,14,17,6,org,1
4003,doawgtyxtclvn.co.uk,0,0,0,31,19,12,uk,1
4004,esufmyfakudhe.info,0,0,0,70,18,6,info,1
4005,avtvsvcssiqjy.com,0,0,0,23,17,6,com,1
4006,nloyoepgknnux.net,0,0,0,45,17,6,net,1
4007,crrmjgoojarep.biz,0,0,0,45,17,6,biz,1
4008,phmpfoccbfopx.ru,0,0,0,25,16,7,ru,1
4009,efxjvdfneqwhy.org,0,0,0,23,17,6,org,1
4010,rusmrlsbvvtsx.co.uk,0,0,0,21,19,12,uk,1
4011,gbvamnrjuixcw.info,0,0,0,42,18,6,info,1
4012,tqqdivfwmnunf.com,0,0,0,23,17,6,com,1
4013,eaciklcwuwunh.net,0,0,0,60,17,6,net,1
4014,fewqqtrcmvihx.biz,0,0,0,23,17,6,biz,1
4015,gvaybvoslovix.ru,0,0,0,50,16,7,ru,1
4016,hauhheexdnjcx.org,0,0,0,45,17,6,org,1
4017,ijgvnsfrgfblv.co.uk,0,0,0,21,19,12,uk,1
4018,jnbetbuwxeofm.info,0,0,0,55,18,6,info,1
4019,kfemedrnwwcgt.com,0,0,0,23,17,6,com,1
4020,ljyuklhsovpat.net,0,0,0,33,17,6,net,1
4021,hlryjjwvkoccp.biz,0,0,0,14,17,6,biz,1
4022,ubmcfobdbnuvx.ru,0,0,0,36,16,7,ru,1
4023,ikpfwacybcbbw.org,0,0,0,23,17,6,org,1
4024,vakisfggrbtuv.co.uk,0,0,0,42,19,12,uk,1
4025,jbvrvqxprcnhw.info,0,0,0,13,18,6,info,1
4026,wqqurvcwibgbf.com,0,0,0,23,17,6,com,1
4027,katxjhdsipmgw.net,0,0,0,23,17,6,net,1
4028,xpobfmhayofav.biz,0,0,0,45,17,6,biz,1
4029,lpalbywlmdcob.ru,0,0,0,25,16,7,ru,1
4030,mtuthedndvtab.org,0,0,0,33,17,6,org,1
4031,moxropcodqbni.co.uk,0,0,0,55,19,12,uk,1
4032,nssauuiqtjsyy.info,0,0,0,55,18,6,info,1
4033,nfeengxftqntw.com,0,0,0,23,17,6,com,1
4034,ojymtlehkjffw.net,0,0,0,23,17,6,net,1
4035,oeckbwdikemsw.biz,0,0,0,45,17,6,biz,1
4036,piwshcjkbween.ru,0,0,0,36,16,7,ru,1
4037,nfveespnprmwx.org,0,0,0,23,17,6,org,1
4038,buqhabdbhwjiw.co.uk,0,0,0,42,19,12,uk,1
4039,pbtuujudeyijv.info,0,0,0,70,18,6,info,1
4040,dqoxqriqvefue.com,0,0,0,60,17,6,com,1
4041,puawqaqhwfxcf.net,0,0,0,33,17,6,net,1
4042,dkuamieuokune.biz,0,0,0,129,17,6,biz,1
4043,rqxnhqvwlmtov.ru,0,0,0,15,16,7,ru,1
4044,fgsqdyjkdrqae.org,0,0,0,23,17,6,org,1
4045,rjeqviprrgqbg.co.uk,0,0,0,31,19,12,uk,1
4046,snyycqfwjfeuw.info,0,0,0,31,18,6,info,1
4047,tfchmyuhgnmne.com,0,0,0,23,17,6,com,1
4048,ujwpshkmxmahe.net,0,0,0,33,17,6,net,1
4049,tyijipqlytcgc.biz,0,0,0,23,17,6,biz,1
4050,uddroxgqqspas.ru,0,0,0,36,16,7,ru,1
4051,vugaygvbnbxss.org,0,0,0,23,17,6,org,1
4052,wybifolgfalms.co.uk,0,0,0,42,19,12,uk,1
4053,qydakyiugnjlo.info,0,0,0,55,18,6,info,1
4054,emeysemctoxfw.com,0,0,0,45,17,6,com,1
4055,rxbgxjukypdco.net,0,0,0,23,17,6,net,1
4056,flcfgoyrmqrvn.biz,0,0,0,14,17,6,biz,1
4057,uihnntxdnsyid.ru,0,0,0,36,16,7,ru,1
4058,ivimvyckbtncl.org,0,0,0,23,17,6,org,1
4059,vhftbeksgusyk.co.uk,0,0,0,31,19,12,uk,1
4060,jugsjjoatvhsj.info,0,0,0,42,18,6,info,1
4061,yplanommqjsfo.com,0,0,0,33,17,6,com,1
4062,armmhtsoephuo.net,0,0,0,60,17,6,net,1
4063,aojgbyycjlmvo.biz,0,0,0,33,17,6,biz,1
4064,bqksuefewrblf.ru,0,0,0,36,16,7,ru,1
4065,dypnqjcuxoico.org,0,0,0,45,17,6,org,1
4066,ebqakoiwluwro.co.uk,0,0,0,89,19,12,uk,1
4067,exntetokqqcsv.info,0,0,0,42,18,6,info,1
4068,faogxyumewqim.com,0,0,0,60,17,6,com,1
4069,wshffibprluxh.net,0,0,0,23,17,6,net,1
4070,kgienqodthbng.biz,0,0,0,33,17,6,biz,1
4071,yofvvsnlidvsx.ru,0,0,0,25,16,7,ru,1
4072,mcguebbykycig.org,0,0,0,33,17,6,org,1
4073,bclsidqxyqkuv.co.uk,0,0,0,31,19,12,uk,1
4074,opmrqlelbmqku.info,0,0,0,42,18,6,info,1
4075,dxjjyndtpilpt.com,0,0,0,14,17,6,com,1
4076,qlkihvqhrerfc.net,0,0,0,23,17,6,net,1
4077,fjpfixfvchvne.biz,0,0,0,23,17,6,biz,1
4078,glqrcgubeishu.ru,0,0,0,50,16,7,ru,1
4079,hfnvyirrsywiu.org,0,0,0,33,17,6,org,1
4080,ihoisqhwuatcu.co.uk,0,0,0,89,19,12,uk,1
4081,jstslsuejmlke.info,0,0,0,42,18,6,info,1
4082,kuuffbkjlnieu.com,0,0,0,60,17,6,com,1
4083,lorjcdhaaemfc.net,0,0,0,45,17,6,net,1
4084,mqsvvlwfcfjyc.biz,0,0,0,7,17,6,biz,1
4085,eifivvtydujvd.ru,0,0,0,50,16,7,ru,1
4086,rvghebxgqvxpl.org,0,0,0,14,17,6,org,1
4087,fhdojmyctiiuk.co.uk,0,0,0,55,19,12,uk,1
4088,suenrrdjhjwoj.info,0,0,0,42,18,6,info,1
4089,gxjbiqltgnlcy.com,0,0,0,14,17,6,com,1
4090,tlkaqvpbtoavh.net,0,0,0,33,17,6,net,1
4091,hwhhvhqwwbkby.biz,0,0,0,7,17,6,biz,1
4092,ukigemuekcyux.ru,0,0,0,88,16,7,ru,1
4093,myniylxqnqspd.org,0,0,0,14,17,6,org,1
4094,nbousqesbwhfd.co.uk,0,0,0,42,19,12,uk,1
4095,nxlomcdteerok.info,0,0,0,55,18,6,info,1
4096,oambghjvrkgeb.com,0,0,0,33,17,6,com,1
4097,oorblgplqjuvk.net,0,0,0,33,17,6,net,1
4098,pqsnflvnepjlk.biz,0,0,0,14,17,6,biz,1
4099,pnphywuohwtuk.ru,0,0,0,36,16,7,ru,1
4100,qpqtscbqudikb.org,0,0,0,23,17,6,org,1
4101,kcjnqfmqoqaol.co.uk,0,0,0,42,19,12,uk,1
4102,xpkmynaeqmgek.info,0,0,0,42,18,6,info,1
4103,mxhehvrgdxvbj.com,0,0,0,14,17,6,com,1
4104,alidpeftftcqr.net,0,0,0,33,17,6,net,1
4105,mrngdaelrjcuh.biz,0,0,0,33,17,6,biz,1
4106,afoflirytfikg.ru,0,0,0,50,16,7,ru,1
4107,onlwtqjbgqxhx.org,0,0,0,14,17,6,org,1
4108,cbmvcywoimewg.co.uk,0,0,0,42,19,12,uk,1
4109,ssrntuqwymbei.info,0,0,0,42,18,6,info,1
