domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
uovexhfvuaiyjnoqp.com,2,0,0,67,21,5,com,1
haoewxuuevfjlxjtrdt.com,2,0,0,47,23,5,com,1
zspbweeeekla.com,2,0,0,67,16,7,com,1
ulpsozonje.com,2,0,0,62,14,8,com,1
epotamcwrbptvg.com,2,0,0,31,18,6,com,1
dbprhmudebxkwvn.com,2,0,0,20,19,6,com,1
gtpioobhtybknc.com,2,0,0,31,18,6,com,1
gevroxukpyk.com,2,0,0,40,15,7,com,1
yzzfmrnmegm.com,2,0,0,17,15,7,com,1
ynuvcbfsnbslyqaaa.com,2,0,0,33,21,5,com,1
iizqfifeeykt.com,2,0,0,67,16,7,com,1
ogzvvrbvfmyissw.com,2,0,0,20,19,6,com,1
iuxahvmxjujsqoygo.com,2,0,0,54,21,5,com,1
jngvxojducxeronwmwh.com,2,0,0,29,23,5,com,1
pugeaqmrswtzxoa.com,2,0,0,50,19,6,com,1
xaekzqqsocfaanrgasd.com,2,0,0,47,23,5,com,1
qkthibon.com,2,0,0,38,12,9,com,1
lnbujhpltayrjh.com,2,0,0,21,18,6,com,1
tmmczjtqjlvngae.com,2,0,0,20,19,6,com,1
yvyxxjfaxsgxwbycgbem.com,2,0,0,15,24,4,com,1
odgrqjvymxofstvmrvt.com,2,0,0,16,23,5,com,1
njjjhlpmlhm.com,2,0,0,8,15,7,com,1
anxztejxx.com,2,0,0,33,13,8,com,1
abnqumgstmnwpge.com,2,0,0,29,19,6,com,1
ibeqygcqwpazgjpcf.com,2,0,0,25,21,5,com,1
roxgaffvgdoussasodp.com,2,1,0,47,23,5,com,1
fmmpcvptedjj.com,2,0,0,15,16,7,com,1
kcioltyxt.com,2,0,0,33,13,8,com,1
uoneiidbgd.com,1,0,0,86,14,8,com,1
cgisutadrreeofer.com,2,0,0,73,20,5,com,1
cdvdzllc.com,2,0,0,10,12,9,com,1
qmiovfqxfottkhvxnbh.com,2,0,0,22,23,5,com,1
cosehduitwhveyawpvb.com,2,0,0,47,23,5,com,1
rstjohxvafpdil.com,1,0,0,31,18,6,com,1
ktnpeigebccttk.com,2,0,0,31,18,6,com,1
owhcvpphjlhmmhsu.com,2,0,0,19,20,5,com,1
hsysmmsyrqigvk.com,2,0,0,13,18,6,com,1
xiwizgqqxsxiufcqog.com,2,0,0,40,22,5,com,1
bbtflrghufwutxujka.com,2,0,0,31,22,5,com,1
srivztiulphfxd.com,2,0,0,31,18,6,com,1
poinakvh.com,2,0,0,57,12,9,com,1
yjghnpukyqy.com,1,0,0,17,15,7,com,1
zjnzfctktonlspuanzlr.com,2,0,0,21,24,4,com,1
qszjxjem.com,2,0,0,22,12,9,com,1
iedzvuyxzihzdwccayx.com,2,0,0,38,23,5,com,1
