domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
2d8bea8f692b5f8aa429a58d5fb67d84.org,0,0,50,55,36,6,org,1
2d8bea8f692b5f8aa429a58d5fb67d84.co.cc,0,0,47,50,38,11,cc,1
bc01b5634db349bf52da82d7f7bef716.org,0,0,50,21,36,6,org,1
bc01b5634db349bf52da82d7f7bef716.co.cc,0,0,47,20,38,11,cc,1
7051cc40bfae1ebf2289f2669981738a.co.cc,0,0,55,50,38,13,cc,1
b308926f31e1af13a85a1eadf17a8755.org,0,0,56,114,36,7,org,1
b308926f31e1af13a85a1eadf17a8755.co.cc,0,0,53,100,38,12,cc,1
e4995bad49bd316ce51ea89d8fbc225c.org,0,0,47,50,36,6,org,1
ec93b689a16316d26cccdcc97dcfb04b.org,0,0,44,19,36,5,org,1
ec93b689a16316d26cccdcc97dcfb04b.co.cc,0,0,42,18,38,10,cc,1
ca5224b1465c3ef2e8fd22423c0ec6fa.org,0,0,50,55,36,6,org,1
ca5224b1465c3ef2e8fd22423c0ec6fa.co.cc,0,0,47,50,38,11,cc,1
d4601a2acafdfb2328e199ed8f649a18.co.cc,0,0,47,64,38,11,cc,1
7ee3162bbf8199bc01a0e3c087d9c99f.org,0,0,53,45,36,6,org,1
7ee3162bbf8199bc01a0e3c087d9c99f.co.cc,0,0,50,42,38,12,cc,1
0ead4c58fb318a89befa23cf1e930baf.org,0,0,42,67,36,5,org,1
3d03184f7a315fbecda829b1d688c90d.org,0,0,53,33,36,6,org,1
3d03184f7a315fbecda829b1d688c90d.co.cc,0,0,50,31,38,12,cc,1
55fdc31156a01e86898a78df368d6d23.org,0,0,61,44,36,8,org,1
55fdc31156a01e86898a78df368d6d23.co.cc,0,0,58,40,38,14,cc,1
8797101e8b1a27c37a20cb927ae805d2.co.cc,0,0,58,75,38,14,cc,1
508c0c3583bf2a013def3e711031adf6.org,0,0,56,50,36,7,org,1
508c0c3583bf2a013def3e711031adf6.co.cc,0,0,53,45,38,12,cc,1
26210e09d4f6ef4c29d79c6ee4cd97d1.org,0,0,53,45,36,6,org,1
6b291e4af690f0e928012045eaaa17c2.org,0,0,58,133,36,7,org,1
6b291e4af690f0e928012045eaaa17c2.co.cc,0,0,55,114,38,13,cc,1
31dfd3f0e0c412ac87b5033c0709a0b9.org,0,0,56,36,36,7,org,1
31dfd3f0e0c412ac87b5033c0709a0b9.co.cc,0,0,53,33,38,12,cc,1
dbbbd5d4c729059702d5a72cb8bf491e.co.cc,0,0,47,20,38,11,cc,1
9ae6810a488e792cfcceb8f02f82de47.org,0,0,50,70,36,6,org,1
9ae6810a488e792cfcceb8f02f82de47.co.cc,0,0,47,64,38,11,cc,1
d05b5e1bb09ade15c36f006fefc524a6.org,0,0,47,50,36,6,org,1
8da4cd25c64284a84e48618aadfa0ae6.org,0,0,50,112,36,6,org,1
8da4cd25c64284a84e48618aadfa0ae6.co.cc,0,0,47,100,38,11,cc,1
003182b54a3de4b8099ae517c53789e1.org,0,0,64,100,36,8,org,1
003182b54a3de4b8099ae517c53789e1.co.cc,0,0,61,86,38,15,cc,1
0c581ed2eab039e78701c28240b54b57.co.cc,0,0,58,56,38,14,cc,1
9bafd76dc1495580e09c832cdedccac6.org,0,0,44,36,36,5,org,1
9bafd76dc1495580e09c832cdedccac6.co.cc,0,0,42,33,38,10,cc,1
b10fb73041ea5ad53d896c688c0c8796.org,0,0,58,40,36,7,org,1
aba96c9e6d6235cf7f39f347464a823d.org,0,0,56,50,36,7,org,1
aba96c9e6d6235cf7f39f347464a823d.co.cc,0,0,53,45,38,12,cc,1
8dc97bbefbbe2956a1e9de5cbfe298bd.org,0,0,36,47,36,5,org,1
8dc97bbefbbe2956a1e9de5cbfe298bd.co.cc,0,0,34,44,38,9,cc,1
d93565fb4d4793923b6b766ad433e58a.co.cc,0,0,58,40,38,14,cc,1
297e03c5e02c3ec71570963325dcf244.org,0,0,64,50,36,8,org,1
297e03c5e02c3ec71570963325dcf244.co.cc,0,0,61,44,38,15,cc,1
884938348beac047f6d8e07de6f81cc3.org,0,0,56,50,36,7,org,1
6c05ec1e5bf62a631162793b85e2a636.org,0,0,61,86,36,8,org,1
6c05ec1e5bf62a631162793b85e2a636.co.cc,0,0,58,75,38,14,cc,1
a7708b740b757c424aff004b3b6575b3.org,0,0,61,30,36,8,org,1
a7708b740b757c424aff004b3b6575b3.co.cc,0,0,58,27,38,14,cc,1
31275311173af30bdae33c1d1e3fde46.co.cc,0,0,53,60,38,12,cc,1
a729bddd514447cc3bde1abfabe30b0d.org,0,0,39,40,36,5,org,1
a729bddd514447cc3bde1abfabe30b0d.co.cc,0,0,37,38,38,9,cc,1
cbcef9f98656ec9cf11ff06e81de707a.org,0,0,44,46,36,5,org,1
ebfe3d1dc2f38d2edab017c0735f5183.org,0,0,47,38,36,6,org,1
ebfe3d1dc2f38d2edab017c0735f5183.co.cc,0,0,45,36,38,11,cc,1
3bfb8f1b48faa5dc0c297500f570311f.org,0,0,53,23,36,6,org,1
3bfb8f1b48faa5dc0c297500f570311f.co.cc,0,0,50,21,38,12,cc,1
44ad445cbeee324dea7bdc5b52587971.co.cc,0,0,47,64,38,11,cc,1
2e4c81557e27dec32e5645bb90694e47.org,0,0,61,86,36,8,org,1
2e4c81557e27dec32e5645bb90694e47.co.cc,0,0,58,75,38,14,cc,1
21b1d3f4d12d39696e2e55af98dc5e7c.org,0,0,53,45,36,6,org,1
a0803ad298d5eba559b8d0b52ad17817.org,0,0,56,67,36,7,org,1
a0803ad298d5eba559b8d0b52ad17817.co.cc,0,0,53,60,38,12,cc,1
819f3be3069605e2690cfaeff18b90e9.org,0,0,56,67,36,7,org,1
819f3be3069605e2690cfaeff18b90e9.co.cc,0,0,53,60,38,12,cc,1
ca51e2b67927129486833fea2237be52.co.cc,0,0,61,86,38,15,cc,1
6975131d70e2259efbf12fa7835836d6.org,0,0,64,50,36,8,org,1
6975131d70e2259efbf12fa7835836d6.co.cc,0,0,61,44,38,15,cc,1
d588588222327d94942941e0c4214723.org,0,0,78,40,36,14,org,1
f29c1a0f8891d44d76b27158531f1ca3.org,0,0,61,30,36,8,org,1
f29c1a0f8891d44d76b27158531f1ca3.co.cc,0,0,58,27,38,14,cc,1
ddfd95ee705615c909831eaf1d6df294.org,0,0,53,45,36,6,org,1
ddfd95ee705615c909831eaf1d6df294.co.cc,0,0,50,42,38,12,cc,1
3859a7a2dd7fe13d50f1c4770058dd43.co.cc,0,0,55,36,38,13,cc,1
daf682f4cdc6ea9b4b4b192f1dde7081.org,0,0,44,36,36,5,org,1
daf682f4cdc6ea9b4b4b192f1dde7081.co.cc,0,0,42,33,38,10,cc,1
3224d64eb51b335be40b3e09ac771d76.org,0,0,58,56,36,7,org,1
b3e99f6c0b85cb2152b858a0eb3990a2.org,0,0,56,50,36,7,org,1
b3e99f6c0b85cb2152b858a0eb3990a2.co.cc,0,0,53,45,38,12,cc,1
6126a06a39a4ca1dbfc65868ecf26b23.org,0,0,53,60,36,6,org,1
6126a06a39a4ca1dbfc65868ecf26b23.co.cc,0,0,50,55,38,12,cc,1
838be981981de1e3aa3f948332d7df8b.co.cc,0,0,53,60,38,12,cc,1
955fa9869bc858312f836e9963947358.org,0,0,72,50,36,11,org,1
955fa9869bc858312f836e9963947358.co.cc,0,0,68,43,38,20,cc,1
fee074d89f0bea4ac08e04bc0ed766ad.org,0,0,42,82,36,5,org,1
f0146aff7c0685c2bca7d5ae3bbb840e.org,0,0,44,46,36,5,org,1
f0146aff7c0685c2bca7d5ae3bbb840e.co.cc,0,0,42,43,38,10,cc,1
d27df5e2efe5487b5cd5bb2961cb6b9a.org,0,0,44,36,36,5,org,1
d27df5e2efe5487b5cd5bb2961cb6b9a.co.cc,0,0,42,33,38,10,cc,1
ddd88d60eea94564b2c57718237b48f0.co.cc,0,0,55,36,38,13,cc,1
61664f37838a32fbec0d21f1f05c063d.org,0,0,58,27,36,7,org,1
61664f37838a32fbec0d21f1f05c063d.co.cc,0,0,55,25,38,13,cc,1
43e53a41f2cc8d9eb9ce7b63237477de.org,0,0,53,60,36,6,org,1
2ad807e032355a1ae316ecccef6bcc2f.org,0,0,44,73,36,5,org,1
2ad807e032355a1ae316ecccef6bcc2f.co.cc,0,0,42,67,38,10,cc,1
c59dad57a5f2761bc4385c9fab125444.org,0,0,56,36,36,7,org,1
c59dad57a5f2761bc4385c9fab125444.co.cc,0,0,53,33,38,12,cc,1
3cacd200a6523660a5d7e4032f0fde18.co.cc,0,0,53,60,38,12,cc,1
e86ca71096205f34ca2bfa0536a2ac21.org,0,0,56,88,36,7,org,1
e86ca71096205f34ca2bfa0536a2ac21.co.cc,0,0,53,78,38,12,cc,1
a7b5569f6cbba1691826707935073198.org,0,0,69,43,36,10,org,1
8e26fab693177c98292e1b846a161e07.org,0,0,64,100,36,8,org,1
8e26fab693177c98292e1b846a161e07.co.cc,0,0,61,86,38,15,cc,1
3c47999e8ddb84bb10e4e3dabf5890ba.org,0,0,47,50,36,6,org,1
3c47999e8ddb84bb10e4e3dabf5890ba.co.cc,0,0,45,46,38,11,cc,1
562367f95d6992388f5b729e30740b0e.co.cc,0,0,66,38,38,18,cc,1
7c200364c1282c406464bde931a864b5.org,0,0,67,38,36,9,org,1
7c200364c1282c406464bde931a864b5.co.cc,0,0,63,33,38,17,cc,1
7d354a488b18e08f95d475b52c7ac7f9.org,0,0,58,40,36,7,org,1
c0f9041e9c9adf4f03f8f2e57c24037e.org,0,0,53,45,36,6,org,1
c0f9041e9c9adf4f03f8f2e57c24037e.co.cc,0,0,50,42,38,12,cc,1
324130c31f6379573c0a6ff6ae2889cb.org,0,0,61,44,36,8,org,1
324130c31f6379573c0a6ff6ae2889cb.co.cc,0,0,58,40,38,14,cc,1
7d0f8c33d10e4295ecde66e072b50fc1.co.cc,0,0,50,42,38,12,cc,1
20c4edb7fa6809f670b5e043ab97b8cb.org,0,0,50,42,36,6,org,1
20c4edb7fa6809f670b5e043ab97b8cb.co.cc,0,0,47,38,38,11,cc,1
f0a1a7d3b54f2a94913a3f51639e41bb.org,0,0,56,67,36,7,org,1
800ec5e2d31a70e797a23b80dd7651e0.org,0,0,58,100,36,7,org,1
800ec5e2d31a70e797a23b80dd7651e0.co.cc,0,0,55,88,38,13,cc,1
ea450857d714cae35355683d386a76bb.org,0,0,61,86,36,8,org,1
ea450857d714cae35355683d386a76bb.co.cc,0,0,58,75,38,14,cc,1
